# First field is # dimensions of each datapoint, 2nd is gesture class, Next fields are raw time series in order t_f1[0], t_f2[0], t_f3[0] etc. where f1, f2, etc are features and [0] is time
3,1,48.0,-112.0,-944.0,80.0,-160.0,-1008.0,80.0,-144.0,-960.0,64.0,-160.0,-992.0,112.0,-192.0,-960.0,112.0,-128.0,-944.0,96.0,-80.0,-880.0,96.0,-544.0,-1216.0,-560.0,-432.0,-2048.0,1168.0,-304.0,-2048.0,1360.0,-912.0,816.0,544.0,416.0,592.0,112.0,480.0,-192.0,-992.0,-1280.0,-2048.0,-336.0,-2032.0,-2048.0,608.0,-720.0,32.0,448.0,368.0,800.0,176.0,1040.0,816.0,-160.0,1328.0,-1072.0,-32.0,704.0,-2048.0,656.0,-1072.0,-1824.0,
3,1,48.0,-320.0,-1072.0,48.0,-368.0,-928.0,64.0,-352.0,-896.0,64.0,-352.0,-960.0,64.0,-320.0,-960.0,64.0,-256.0,-848.0,-192.0,-80.0,-1440.0,-416.0,-1136.0,-2048.0,1120.0,-1968.0,-1248.0,848.0,336.0,1184.0,192.0,448.0,480.0,-336.0,448.0,-1472.0,-800.0,-1072.0,-2048.0,128.0,-1296.0,-912.0,176.0,272.0,704.0,-80.0,800.0,-480.0,-64.0,176.0,-1312.0,144.0,-496.0,-1216.0,112.0,-704.0,-1456.0,
3,1,64.0,-192.0,-1056.0,112.0,-256.0,-912.0,128.0,-256.0,-976.0,160.0,-288.0,-880.0,96.0,96.0,-896.0,-464.0,112.0,-2048.0,624.0,-960.0,-2048.0,1504.0,-752.0,-1072.0,768.0,-448.0,1008.0,512.0,-80.0,432.0,-208.0,752.0,288.0,-448.0,240.0,-736.0,-672.0,-496.0,-1312.0,-1232.0,-1760.0,-2048.0,-144.0,-2032.0,-1584.0,288.0,-640.0,-256.0,80.0,96.0,-144.0,-64.0,400.0,320.0,-224.0,912.0,48.0,-112.0,1424.0,-1184.0,240.0,1504.0,-2032.0,944.0,-320.0,-1952.0,960.0,-688.0,-1024.0,704.0,-1376.0,-864.0,272.0,-1136.0,-1312.0,
3,2,-848.0,128.0,-608.0,-848.0,-64.0,-480.0,-864.0,-80.0,-560.0,-848.0,0.0,-592.0,-864.0,112.0,-528.0,-848.0,112.0,-560.0,-800.0,736.0,-560.0,-528.0,1648.0,-624.0,400.0,144.0,-384.0,448.0,-1104.0,-240.0,144.0,-2032.0,352.0,192.0,-1776.0,-656.0,576.0,-400.0,-864.0,384.0,1568.0,-1440.0,-32.0,1232.0,-544.0,-64.0,1888.0,-1312.0,800.0,560.0,-1408.0,
3,2,-848.0,-144.0,-544.0,-848.0,-208.0,-560.0,-848.0,-288.0,-576.0,-816.0,-112.0,-496.0,-512.0,288.0,-320.0,-400.0,1872.0,96.0,208.0,1584.0,-608.0,640.0,-240.0,-992.0,496.0,-1456.0,-720.0,192.0,-2032.0,-768.0,192.0,-1936.0,-624.0,464.0,-640.0,-1264.0,48.0,656.0,-1392.0,256.0,1104.0,-832.0,-80.0,1584.0,-224.0,0.0,1904.0,-576.0,736.0,944.0,-1504.0,1088.0,-608.0,-1792.0,112.0,-1264.0,-1216.0,
3,2,-672.0,-112.0,-784.0,-672.0,-128.0,-784.0,-672.0,-128.0,-768.0,-688.0,-80.0,-752.0,-656.0,-80.0,-752.0,-736.0,0.0,-768.0,-624.0,1024.0,-544.0,-32.0,144.0,-592.0,64.0,-1664.0,-224.0,-144.0,-2032.0,-704.0,16.0,-848.0,-1184.0,192.0,336.0,-912.0,-112.0,1408.0,-528.0,-176.0,1360.0,-800.0,320.0,1264.0,-1488.0,720.0,-416.0,-1536.0,368.0,-1440.0,-976.0,
3,3,-400.0,-80.0,-592.0,-496.0,-16.0,-640.0,-512.0,-128.0,-880.0,-528.0,-128.0,-912.0,-464.0,-320.0,-1056.0,-272.0,-864.0,-816.0,-128.0,-560.0,-704.0,208.0,-192.0,112.0,576.0,768.0,-32.0,1040.0,1040.0,-240.0,1312.0,2048.0,-656.0,1392.0,2032.0,-1568.0,1360.0,1888.0,-1536.0,1616.0,1424.0,-1920.0,1520.0,1024.0,-1200.0,976.0,320.0,-848.0,560.0,-224.0,-496.0,128.0,-224.0,272.0,-32.0,-80.0,592.0,192.0,128.0,1008.0,1376.0,-192.0,608.0,2048.0,2048.0,-2048.0,896.0,2032.0,-2048.0,592.0,1408.0,-1552.0,
3,3,-608.0,-544.0,-656.0,-608.0,-544.0,-640.0,-608.0,-512.0,-576.0,-624.0,-528.0,-576.0,-608.0,-528.0,-592.0,-624.0,-512.0,-640.0,-624.0,-528.0,-640.0,-592.0,-720.0,-624.0,-272.0,-1120.0,-256.0,-176.0,-480.0,96.0,48.0,224.0,48.0,624.0,416.0,-448.0,832.0,1104.0,-1952.0,1184.0,880.0,-1616.0,1504.0,-192.0,-2048.0,1344.0,-928.0,-2048.0,976.0,-640.0,-1600.0,512.0,-112.0,-1232.0,608.0,-512.0,-1088.0,256.0,176.0,96.0,-64.0,80.0,576.0,-64.0,304.0,496.0,320.0,240.0,192.0,1616.0,496.0,-1488.0,1664.0,112.0,-2048.0,800.0,576.0,-2048.0,
3,3,-400.0,-192.0,-32.0,-544.0,-672.0,-480.0,-640.0,-496.0,-608.0,-672.0,-384.0,-816.0,-672.0,-384.0,-752.0,-624.0,-480.0,-544.0,-576.0,-720.0,-176.0,-336.0,-1120.0,-176.0,-80.0,-816.0,176.0,0.0,640.0,-16.0,960.0,352.0,-320.0,1728.0,624.0,-1984.0,1408.0,640.0,-2048.0,1632.0,688.0,-2048.0,2048.0,-608.0,-2048.0,1616.0,16.0,-1664.0,1424.0,144.0,-1072.0,560.0,240.0,432.0,-96.0,-176.0,1024.0,48.0,16.0,720.0,384.0,384.0,304.0,1536.0,-48.0,-1152.0,1632.0,240.0,-1904.0,1232.0,1088.0,-2048.0,
